Overall W-L%, Home W-L%, Away W-L%
.636,.704,.568

Opponent, W-L%
ARI,.250
BAL,.895
BOS,.737
CHW,.429
CLE,.429
COL,.667
DET,.500
HOU,.429
KCR,.714
LAA,.714
LAD,.667
MIN,.667
NYM,.500
OAK,.333
SDP,.667
SEA,.857
SFG,1.000
TBR,.632
TEX,.500
TOR,.579

gm#, date, location, opp, w/l, win, win ref, loss, loss ref
71,2019-06-17,home,TBR,W,Masahiro Tanaka,/players/t/tanakma01.shtml,Yonny Chirinos,/players/c/chiriyo01.shtml
72,2019-06-18,home,TBR,W,J.A. Happ,/players/h/happja01.shtml,Chaz Roe,/players/r/roech01.shtml
73,2019-06-19,home,TBR,W,CC Sabathia,/players/s/sabatc.01.shtml,Blake Snell,/players/s/snellbl01.shtml
74,2019-06-20,home,HOU,W,Nestor Cortes,/players/c/cortene01.shtml,Framber Valdez,/players/v/valdefr01.shtml
75,2019-06-21,home,HOU,W,James Paxton,/players/p/paxtoja01.shtml,Brad Peacock,/players/p/peacobr01.shtml
76,2019-06-22,home,HOU,W,Jonathan Holder,/players/h/holdejo02.shtml,Ryan Pressly,/players/p/pressry01.shtml
77,2019-06-23,home,HOU,L,Justin Verlander,/players/v/verlaju01.shtml,J.A. Happ,/players/h/happja01.shtml
78,2019-06-24,home,TOR,W,CC Sabathia,/players/s/sabatc.01.shtml,Aaron Sanchez,/players/s/sanchaa01.shtml
79,2019-06-25,home,TOR,W,Nestor Cortes,/players/c/cortene01.shtml,Clayton Richard,/players/r/richacl01.shtml
80,2019-06-26,home,TOR,W,Zack Britton,/players/b/brittza01.shtml,Nick Kingham,/players/k/kinghni01.shtml
81,2019-06-29,away,BOS,W,Chad Green,/players/g/greench03.shtml,Steven Wright,/players/w/wrighst01.shtml
82,2019-06-30,away,BOS,W,Adam Ottavino,/players/o/ottavad01.shtml,Marcus Walden,/players/w/waldema01.shtml
83,2019-07-02,away,NYM,L,Seth Lugo,/players/l/lugose01.shtml,Adam Ottavino,/players/o/ottavad01.shtml
84,2019-07-03,away,NYM,W,Domingo German,/players/g/germado01.shtml,Jason Vargas,/players/v/vargaja01.shtml
85,2019-07-04,away,TBR,W,Aroldis Chapman,/players/c/chapmar01.shtml,Oliver Drake,/players/d/drakeol01.shtml
86,2019-07-05,away,TBR,W,David Hale,/players/h/haleda02.shtml,Ryne Stanek,/players/s/stanery01.shtml
87,2019-07-06,away,TBR,L,Colin Poche,/players/p/pocheco01.shtml,Chad Green,/players/g/greench03.shtml
88,2019-07-07,away,TBR,L,Charlie Morton,/players/m/mortoch02.shtml,James Paxton,/players/p/paxtoja01.shtml
89,2019-07-12,home,TOR,W,Domingo German,/players/g/germado01.shtml,Aaron Sanchez,/players/s/sanchaa01.shtml
90,2019-07-13,home,TOR,L,Joe Biagini,/players/b/biagijo01.shtml,J.A. Happ,/players/h/happja01.shtml
91,2019-07-14,home,TOR,W,Masahiro Tanaka,/players/t/tanakma01.shtml,Marcus Stroman,/players/s/stromma01.shtml
92,2019-07-15,home,TBR,L,Andrew Kittredge,/players/k/kittran01.shtml,Aroldis Chapman,/players/c/chapmar01.shtml
93,2019-07-16,home,TBR,W,David Hale,/players/h/haleda02.shtml,Colin Poche,/players/p/pocheco01.shtml
94,2019-07-18,home,TBR,W,Domingo German,/players/g/germado01.shtml,Yonny Chirinos,/players/c/chiriyo01.shtml
95,2019-07-18,home,TBR,W,Luis Cessa,/players/c/cessalu01.shtml,Charlie Morton,/players/m/mortoch02.shtml
96,2019-07-19,home,COL,W,J.A. Happ,/players/h/happja01.shtml,Kyle Freeland,/players/f/freelky01.shtml
97,2019-07-20,home,COL,W,Masahiro Tanaka,/players/t/tanakma01.shtml,Antonio Senzatela,/players/s/senzaan01.shtml
98,2019-07-21,home,COL,L,German Marquez,/players/m/marquge01.shtml,James Paxton,/players/p/paxtoja01.shtml
