Overall W-L%, Home W-L%, Away W-L%
.426,.432,.420

Opponent, W-L%
ARI,.143
ATL,.286
CHC,.421
CIN,.632
COL,.714
DET,.750
HOU,.667
LAA,.667
LAD,.000
MIA,.500
MIL,.211
NYM,.167
OAK,.667
PHI,.333
SDP,.857
SEA,.000
SFG,.714
STL,.263
TEX,.750
WSN,.429

gm#, date, location, opp, w/l, win, win ref, loss, loss ref
153,2019-09-19,home,SEA,L,Brandon Brennan,/players/b/brennbr01.shtml,Clay Holmes,/players/h/holmecl01.shtml
154,2019-09-20,away,MIL,L,Chase Anderson,/players/a/anderch01.shtml,Steven Brault,/players/b/braulst01.shtml
155,2019-09-21,away,MIL,L,Brent Suter,/players/s/suterbr01.shtml,James Marvel,/players/m/marveja01.shtml
156,2019-09-22,away,MIL,L,Gio Gonzalez,/players/g/gonzagi01.shtml,Trevor Williams,/players/w/willitr01.shtml
157,2019-09-24,home,CHC,W,Francisco Liriano,/players/l/liriafr01.shtml,Kyle Hendricks,/players/h/hendrky01.shtml
158,2019-09-25,home,CHC,W,Michael Feliz,/players/f/felizmi01.shtml,Brad Wieck,/players/w/wieckbr01.shtml
159,2019-09-26,home,CHC,W,Joe Musgrove,/players/m/musgrjo01.shtml,Jose Quintana,/players/q/quintjo01.shtml
160,2019-09-27,home,CIN,W,Yacksel Rios,/players/r/riosya01.shtml,Raisel Iglesias,/players/i/iglesra01.shtml
161,2019-09-28,home,CIN,L,R.J. Alaniz,/players/a/alanirj01.shtml,Alex McRae,/players/m/mcraeal01.shtml
162,2019-09-29,home,CIN,L,Tyler Mahle,/players/m/mahlety01.shtml,Trevor Williams,/players/w/willitr01.shtml
