Overall W-L%, Home W-L%, Away W-L%
.531,.593,.469

Opponent, W-L%
ARI,.714
ATL,.421
CHC,.286
CHW,1.000
CIN,.571
CLE,1.000
COL,.667
DET,.667
KCR,.667
LAD,.286
MIA,.684
MIL,.167
MIN,.750
NYY,.500
PHI,.368
PIT,.833
SDP,.500
SFG,.429
STL,.286
WSN,.632

gm#, date, location, opp, w/l, win, win ref, loss, loss ref
68,2019-06-13,home,STL,L,Carlos Martinez,/players/m/martica04.shtml,Edwin Diaz,/players/d/diazed04.shtml
69,2019-06-14,home,STL,L,John Gant,/players/g/gantjo01.shtml,Jeurys Familia,/players/f/familje01.shtml
70,2019-06-15,home,STL,W,Noah Syndergaard,/players/s/syndeno01.shtml,Michael Wacha,/players/w/wachami01.shtml
71,2019-06-16,home,STL,L,Andrew Miller,/players/m/millean01.shtml,Chris Flexen,/players/f/flexech01.shtml
72,2019-06-17,away,ATL,L,Mike Soroka,/players/s/sorokmi01.shtml,Zack Wheeler,/players/w/wheelza01.shtml
73,2019-06-18,away,ATL,W,Jacob deGrom,/players/d/degroja01.shtml,Julio Teheran,/players/t/teherju01.shtml
74,2019-06-19,away,ATL,L,Max Fried,/players/f/friedma01.shtml,Steven Matz,/players/m/matzst01.shtml
75,2019-06-20,away,CHC,L,Adbert Alzolay,/players/a/alzolad01.shtml,Walker Lockett,/players/l/lockewa01.shtml
76,2019-06-21,away,CHC,W,Brooks Pounders,/players/p/poundbr01.shtml,Brad Brach,/players/b/brachbr01.shtml
77,2019-06-22,away,CHC,W,Zack Wheeler,/players/w/wheelza01.shtml,Jose Quintana,/players/q/quintjo01.shtml
78,2019-06-23,away,CHC,L,Steve Cishek,/players/c/cishest01.shtml,Seth Lugo,/players/l/lugose01.shtml
79,2019-06-24,away,PHI,L,Zach Eflin,/players/e/eflinza01.shtml,Steven Matz,/players/m/matzst01.shtml
80,2019-06-25,away,PHI,L,Jake Arrieta,/players/a/arrieja01.shtml,Wilmer Font,/players/f/fontwi01.shtml
81,2019-06-26,away,PHI,L,Edgar Garcia,/players/g/garcied01.shtml,Stephen Nogosek,/players/n/nogosst01.shtml
82,2019-06-27,away,PHI,L,J.D. Hammer,/players/h/hammejd01.shtml,Edwin Diaz,/players/d/diazed04.shtml
83,2019-06-28,home,ATL,L,Mike Soroka,/players/s/sorokmi01.shtml,Jacob deGrom,/players/d/degroja01.shtml
84,2019-06-29,home,ATL,L,Sean Newcomb,/players/n/newcose01.shtml,Seth Lugo,/players/l/lugose01.shtml
85,2019-06-30,home,ATL,W,Wilmer Font,/players/f/fontwi01.shtml,Sean Newcomb,/players/n/newcose01.shtml
86,2019-07-02,home,NYY,W,Seth Lugo,/players/l/lugose01.shtml,Adam Ottavino,/players/o/ottavad01.shtml
87,2019-07-03,home,NYY,L,Domingo German,/players/g/germado01.shtml,Jason Vargas,/players/v/vargaja01.shtml
88,2019-07-05,home,PHI,L,Adam Morgan,/players/m/morgaad01.shtml,Edwin Diaz,/players/d/diazed04.shtml
89,2019-07-06,home,PHI,W,Noah Syndergaard,/players/s/syndeno01.shtml,Jake Arrieta,/players/a/arrieja01.shtml
90,2019-07-07,home,PHI,L,Aaron Nola,/players/n/nolaaa01.shtml,Zack Wheeler,/players/w/wheelza01.shtml
91,2019-07-12,away,MIA,L,Caleb Smith,/players/s/smithca03.shtml,Jason Vargas,/players/v/vargaja01.shtml
92,2019-07-13,away,MIA,W,Noah Syndergaard,/players/s/syndeno01.shtml,Nick Anderson,/players/a/anderni01.shtml
93,2019-07-14,away,MIA,W,Jacob deGrom,/players/d/degroja01.shtml,Sandy Alcantara,/players/a/alcansa01.shtml
94,2019-07-16,away,MIN,W,Luis Avilan,/players/a/avilalu01.shtml,Michael Pineda,/players/p/pinedmi01.shtml
95,2019-07-17,away,MIN,W,Jason Vargas,/players/v/vargaja01.shtml,Trevor May,/players/m/maytr01.shtml
96,2019-07-18,away,SFG,L,Williams Jerez,/players/j/jerezwi01.shtml,Chris Mazza,/players/m/mazzach01.shtml
97,2019-07-19,away,SFG,L,Sam Dyson,/players/d/dysonsa01.shtml,Jacob Rhame,/players/r/rhameja01.shtml
98,2019-07-20,away,SFG,W,Walker Lockett,/players/l/lockewa01.shtml,Jeff Samardzija,/players/s/samarje01.shtml
99,2019-07-21,away,SFG,L,Trevor Gott,/players/g/gotttr01.shtml,Robert Gsellman,/players/g/gsellro01.shtml
100,2019-07-23,home,SDP,W,Jason Vargas,/players/v/vargaja01.shtml,Chris Paddack,/players/p/paddach01.shtml
101,2019-07-24,home,SDP,L,Matt Strahm,/players/s/strahma01.shtml,Noah Syndergaard,/players/s/syndeno01.shtml
102,2019-07-25,home,SDP,W,Jacob deGrom,/players/d/degroja01.shtml,Eric Lauer,/players/l/lauerer01.shtml
103,2019-07-26,home,PIT,W,Zack Wheeler,/players/w/wheelza01.shtml,Dario Agrazal,/players/a/agrazda01.shtml
104,2019-07-27,home,PIT,W,Steven Matz,/players/m/matzst01.shtml,Trevor Williams,/players/w/willitr01.shtml
105,2019-07-28,home,PIT,W,Jason Vargas,/players/v/vargaja01.shtml,Chris Archer,/players/a/archech01.shtml
106,2019-07-30,away,CHW,W,Robert Gsellman,/players/g/gsellro01.shtml,Jose Ruiz,/players/r/ruizjo01.shtml
107,2019-07-31,away,CHW,W,Justin Wilson,/players/w/wilsoju10.shtml,Alex Colome,/players/c/colomal01.shtml
108,2019-08-01,away,CHW,W,Zack Wheeler,/players/w/wheelza01.shtml,Dylan Cease,/players/c/ceasedy01.shtml
109,2019-08-02,away,PIT,L,Trevor Williams,/players/w/willitr01.shtml,Steven Matz,/players/m/matzst01.shtml
110,2019-08-03,away,PIT,W,Justin Wilson,/players/w/wilsoju10.shtml,Kyle Crick,/players/c/crickky01.shtml
111,2019-08-04,away,PIT,W,Noah Syndergaard,/players/s/syndeno01.shtml,Joe Musgrove,/players/m/musgrjo01.shtml
112,2019-08-05,home,MIA,W,Jacob deGrom,/players/d/degroja01.shtml,Robert Dugger,/players/d/duggero01.shtml
113,2019-08-05,home,MIA,W,Jeurys Familia,/players/f/familje01.shtml,Jeff Brigham,/players/b/brighje01.shtml
114,2019-08-06,home,MIA,W,Zack Wheeler,/players/w/wheelza01.shtml,Hector Noesi,/players/n/noesihe01.shtml
115,2019-08-07,home,MIA,W,Steven Matz,/players/m/matzst01.shtml,Jordan Yamamoto,/players/y/yamamjo01.shtml
116,2019-08-09,home,WSN,W,Luis Avilan,/players/a/avilalu01.shtml,Sean Doolittle,/players/d/doolise01.shtml
117,2019-08-10,home,WSN,W,Seth Lugo,/players/l/lugose01.shtml,Fernando Rodney,/players/r/rodnefe01.shtml
118,2019-08-11,home,WSN,L,Matt Grace,/players/g/gracema02.shtml,Robert Gsellman,/players/g/gsellro01.shtml
119,2019-08-13,away,ATL,L,Max Fried,/players/f/friedma01.shtml,Zack Wheeler,/players/w/wheelza01.shtml
120,2019-08-14,away,ATL,L,Chris Martin,/players/m/martich02.shtml,Seth Lugo,/players/l/lugose01.shtml
121,2019-08-15,away,ATL,W,Marcus Stroman,/players/s/stromma01.shtml,Julio Teheran,/players/t/teherju01.shtml
122,2019-08-16,away,KCR,L,Mike Montgomery,/players/m/montgmi01.shtml,Noah Syndergaard,/players/s/syndeno01.shtml
123,2019-08-17,away,KCR,W,Jacob deGrom,/players/d/degroja01.shtml,Jakob Junis,/players/j/junisja01.shtml
124,2019-08-18,away,KCR,W,Jeurys Familia,/players/f/familje01.shtml,Kevin McCarthy,/players/m/mccarke01.shtml
125,2019-08-20,home,CLE,W,Steven Matz,/players/m/matzst01.shtml,Shane Bieber,/players/b/biebesh01.shtml
126,2019-08-21,home,CLE,W,Luis Avilan,/players/a/avilalu01.shtml,Brad Hand,/players/h/handbr01.shtml
127,2019-08-22,home,CLE,W,Noah Syndergaard,/players/s/syndeno01.shtml,Aaron Civale,/players/c/civalaa01.shtml
128,2019-08-23,home,ATL,L,Luke Jackson,/players/j/jackslu01.shtml,Jeurys Familia,/players/f/familje01.shtml
129,2019-08-24,home,ATL,L,Josh Tomlin,/players/t/tomlijo01.shtml,Brad Brach,/players/b/brachbr01.shtml
130,2019-08-25,home,ATL,L,Dallas Keuchel,/players/k/keuchda01.shtml,Steven Matz,/players/m/matzst01.shtml
131,2019-08-27,home,CHC,L,Yu Darvish,/players/d/darviyu01.shtml,Marcus Stroman,/players/s/stromma01.shtml
132,2019-08-28,home,CHC,L,Kyle Ryan,/players/r/ryanky01.shtml,Noah Syndergaard,/players/s/syndeno01.shtml
133,2019-08-29,home,CHC,L,Jon Lester,/players/l/lestejo01.shtml,Jacob deGrom,/players/d/degroja01.shtml
134,2019-08-30,away,PHI,W,Justin Wilson,/players/w/wilsoju10.shtml,Mike Morin,/players/m/morinmi01.shtml
135,2019-08-31,away,PHI,W,Steven Matz,/players/m/matzst01.shtml,Jason Vargas,/players/v/vargaja01.shtml
136,2019-09-01,away,PHI,L,Hector Neris,/players/n/nerishe01.shtml,Daniel Zamora,/players/z/zamorda01.shtml
137,2019-09-02,away,WSN,W,Noah Syndergaard,/players/s/syndeno01.shtml,Joe Ross,/players/r/rossjo01.shtml
138,2019-09-03,away,WSN,L,Javy Guerra,/players/g/guerrja01.shtml,Edwin Diaz,/players/d/diazed04.shtml
139,2019-09-04,away,WSN,W,Zack Wheeler,/players/w/wheelza01.shtml,Anibal Sanchez,/players/s/sanchan01.shtml
140,2019-09-06,home,PHI,W,Edwin Diaz,/players/d/diazed04.shtml,Mike Morin,/players/m/morinmi01.shtml
141,2019-09-07,home,PHI,L,Drew Smyly,/players/s/smylydr01.shtml,Marcus Stroman,/players/s/stromma01.shtml
142,2019-09-08,home,PHI,L,Ranger Suarez,/players/s/suarera01.shtml,Paul Sewald,/players/s/sewalpa01.shtml
143,2019-09-09,home,ARI,W,Jacob deGrom,/players/d/degroja01.shtml,Merrill Kelly,/players/k/kellyme01.shtml
