Overall W-L%, Home W-L%, Away W-L%
.506,.494,.519

Opponent, W-L%
ATL,.429
CHC,.429
CIN,.500
COL,.421
HOU,.500
LAA,.750
LAD,.579
MIA,.857
MIL,.167
NYM,.286
OAK,.333
PHI,.667
PIT,.857
SDP,.632
SEA,.333
SFG,.421
STL,.500
TEX,.500
WSN,.286

gm#, date, location, opp, w/l, win, win ref, loss, loss ref
117,2018-08-10,away,CIN,L,Anthony DeSclafani,/players/d/desclan01.shtml,Clay Buchholz,/players/b/buchhcl01.shtml
118,2018-08-11,away,CIN,L,Amir Garrett,/players/g/garream01.shtml,Archie Bradley,/players/b/bradlar01.shtml
119,2018-08-12,away,CIN,W,Zack Godley,/players/g/godleza01.shtml,Luis Castillo,/players/c/castilu02.shtml
120,2018-08-13,away,TEX,L,Bartolo Colon,/players/c/colonba01.shtml,Zack Greinke,/players/g/greinza01.shtml
121,2018-08-14,away,TEX,W,Patrick Corbin,/players/c/corbipa01.shtml,Yovani Gallardo,/players/g/gallayo01.shtml
122,2018-08-16,away,SDP,W,Clay Buchholz,/players/b/buchhcl01.shtml,Jacob Nix,/players/n/nixja02.shtml
123,2018-08-17,away,SDP,W,Yoshihisa Hirano,/players/h/hiranyo01.shtml,Joey Lucchesi,/players/l/lucchjo01.shtml
124,2018-08-18,away,SDP,L,Craig Stammen,/players/s/stammcr01.shtml,Andrew Chafin,/players/c/chafian01.shtml
125,2018-08-19,away,SDP,W,Archie Bradley,/players/b/bradlar01.shtml,Kirby Yates,/players/y/yateski01.shtml
126,2018-08-21,home,LAA,W,Brad Boxberger,/players/b/boxbebr01.shtml,Cam Bedrosian,/players/b/bedroca01.shtml
127,2018-08-22,home,LAA,W,Clay Buchholz,/players/b/buchhcl01.shtml,Odrisamer Despaigne,/players/d/despaod01.shtml
128,2018-08-24,home,SEA,L,Erasmo Ramirez,/players/r/ramirer02.shtml,Zack Godley,/players/g/godleza01.shtml
129,2018-08-25,home,SEA,L,Alex Colome,/players/c/colomal01.shtml,Jake Diekman,/players/d/diekmja01.shtml
130,2018-08-26,home,SEA,W,Zack Greinke,/players/g/greinza01.shtml,Mike Leake,/players/l/leakemi01.shtml
131,2018-08-27,away,SFG,L,Chris Stratton,/players/s/stratch01.shtml,Patrick Corbin,/players/c/corbipa01.shtml
132,2018-08-28,away,SFG,L,Will Smith,/players/s/smithwi04.shtml,Brad Ziegler,/players/z/zieglbr01.shtml
133,2018-08-29,away,SFG,W,Zack Godley,/players/g/godleza01.shtml,Dereck Rodriguez,/players/r/rodride01.shtml
134,2018-08-30,away,LAD,W,Robbie Ray,/players/r/rayro02.shtml,Rich Hill,/players/h/hillri01.shtml
135,2018-08-31,away,LAD,L,Dylan Floro,/players/f/florody01.shtml,Zack Greinke,/players/g/greinza01.shtml
136,2018-09-01,away,LAD,L,Kenta Maeda,/players/m/maedake01.shtml,Archie Bradley,/players/b/bradlar01.shtml
137,2018-09-02,away,LAD,L,Kenley Jansen,/players/j/janseke01.shtml,Brad Boxberger,/players/b/boxbebr01.shtml
138,2018-09-03,home,SDP,L,Bryan Mitchell,/players/m/mitchbr01.shtml,Zack Godley,/players/g/godleza01.shtml
139,2018-09-04,home,SDP,W,Robbie Ray,/players/r/rayro02.shtml,Joey Lucchesi,/players/l/lucchjo01.shtml
140,2018-09-06,home,ATL,L,Jesse Biddle,/players/b/biddlje01.shtml,Brad Boxberger,/players/b/boxbebr01.shtml
141,2018-09-07,home,ATL,W,Patrick Corbin,/players/c/corbipa01.shtml,Kevin Gausman,/players/g/gausmke01.shtml
142,2018-09-08,home,ATL,L,Chad Sobotka,/players/s/sobotch01.shtml,Andrew Chafin,/players/c/chafian01.shtml
143,2018-09-09,home,ATL,L,Sam Freeman,/players/f/freemsa01.shtml,Brad Boxberger,/players/b/boxbebr01.shtml
144,2018-09-10,away,COL,L,German Marquez,/players/m/marquge01.shtml,Zack Godley,/players/g/godleza01.shtml
