Overall W-L%, Home W-L%, Away W-L%
.414,.457,.370

Opponent, W-L%
ARI,.500
ATL,.571
CHC,.421
CHW,.667
CLE,.333
COL,.333
DET,.500
KCR,.500
LAD,.857
MIA,.286
MIL,.316
MIN,.667
NYM,.500
PHI,.429
PIT,.263
SDP,.429
SFG,.667
STL,.368
WSN,.143

gm#, date, location, opp, w/l, win, win ref, loss, loss ref
74,2018-06-21,home,CHC,W,Matt Harvey,/players/h/harvema01.shtml,Kyle Hendricks,/players/h/hendrky01.shtml
75,2018-06-22,home,CHC,W,Luis Castillo,/players/c/castilu02.shtml,Jose Quintana,/players/q/quintjo01.shtml
76,2018-06-23,home,CHC,W,Anthony DeSclafani,/players/d/desclan01.shtml,Luke Farrell,/players/f/farrelu01.shtml
77,2018-06-24,home,CHC,W,Jackson Stephens,/players/s/stephja01.shtml,Pedro Strop,/players/s/stroppe01.shtml
78,2018-06-25,away,ATL,L,Luke Jackson,/players/j/jackslu01.shtml,Dylan Floro,/players/f/florody01.shtml
79,2018-06-26,away,ATL,W,Matt Harvey,/players/h/harvema01.shtml,Anibal Sanchez,/players/s/sanchan01.shtml
80,2018-06-27,away,ATL,W,Jackson Stephens,/players/s/stephja01.shtml,Sam Freeman,/players/f/freemsa01.shtml
81,2018-06-28,home,MIL,L,Junior Guerra,/players/g/guerrju02.shtml,Amir Garrett,/players/g/garream01.shtml
82,2018-06-29,home,MIL,L,Chase Anderson,/players/a/anderch01.shtml,Sal Romano,/players/r/romansa01.shtml
83,2018-06-30,home,MIL,W,David Hernandez,/players/h/hernada01.shtml,Mike Zagurski,/players/z/zagurmi01.shtml
84,2018-07-01,home,MIL,W,Matt Harvey,/players/h/harvema01.shtml,Freddy Peralta,/players/p/peralfr01.shtml
85,2018-07-02,home,CHW,W,Dylan Floro,/players/f/florody01.shtml,Chris Volstad,/players/v/volstch01.shtml
86,2018-07-03,home,CHW,L,Hector Santiago,/players/s/santihe01.shtml,Jackson Stephens,/players/s/stephja01.shtml
87,2018-07-04,home,CHW,W,Sal Romano,/players/r/romansa01.shtml,Dylan Covey,/players/c/coveydy01.shtml
88,2018-07-06,away,CHC,W,Tyler Mahle,/players/m/mahlety01.shtml,Mike Montgomery,/players/m/montgmi01.shtml
89,2018-07-07,away,CHC,L,Randy Rosario,/players/r/rosarra01.shtml,Jared Hughes,/players/h/hugheja02.shtml
90,2018-07-08,away,CHC,L,Luke Farrell,/players/f/farrelu01.shtml,Jackson Stephens,/players/s/stephja01.shtml
91,2018-07-09,away,CLE,W,Anthony DeSclafani,/players/d/desclan01.shtml,Mike Clevinger,/players/c/clevimi01.shtml
92,2018-07-10,away,CLE,W,Kyle Crockett,/players/c/crockky01.shtml,Cody Allen,/players/a/allenco01.shtml
93,2018-07-11,away,CLE,L,Carlos Carrasco,/players/c/carraca01.shtml,Tyler Mahle,/players/m/mahlety01.shtml
94,2018-07-13,away,STL,W,Matt Harvey,/players/h/harvema01.shtml,Carlos Martinez,/players/m/martica04.shtml
95,2018-07-14,away,STL,W,Austin Brice,/players/b/briceau01.shtml,Jordan Hicks,/players/h/hicksjo03.shtml
96,2018-07-15,away,STL,L,John Gant,/players/g/gantjo01.shtml,Anthony DeSclafani,/players/d/desclan01.shtml
97,2018-07-20,home,PIT,L,Jameson Taillon,/players/t/taillja01.shtml,Tyler Mahle,/players/m/mahlety01.shtml
