Overall W-L%, Home W-L%, Away W-L%
.420,.432,.407

Opponent, W-L%
BAL,.571
BOS,.429
CHC,.000
CHW,.667
CIN,.667
CLE,.167
DET,.857
HOU,.053
KCR,.714
LAA,.474
MIL,.667
MIN,.286
NYY,.143
OAK,.474
PIT,1.000
SDP,.250
STL,.333
TBR,.333
TEX,.421
TOR,.667

gm#, date, location, opp, w/l, win, win ref, loss, loss ref
137,2019-08-31,away,TEX,L,Emmanuel Clase,/players/c/claseem01.shtml,Matt Magill,/players/m/magilma01.shtml
138,2019-09-01,away,TEX,W,Yusei Kikuchi,/players/k/kikucyu01.shtml,Brett Martin,/players/m/martibr01.shtml
139,2019-09-02,away,CHC,L,David Phelps,/players/p/phelpda01.shtml,Matt Wisler,/players/w/wislema01.shtml
140,2019-09-03,away,CHC,L,Jon Lester,/players/l/lestejo01.shtml,Felix Hernandez,/players/h/hernafe02.shtml
141,2019-09-05,away,HOU,L,Josh James,/players/j/jamesjo02.shtml,Matt Wisler,/players/w/wislema01.shtml
142,2019-09-06,away,HOU,L,Joe Smith,/players/s/smithjo05.shtml,Tommy Milone,/players/m/milonto01.shtml
143,2019-09-07,away,HOU,L,Justin Verlander,/players/v/verlaju01.shtml,Austin Adams,/players/a/adamsau02.shtml
144,2019-09-08,away,HOU,L,Gerrit Cole,/players/c/colege01.shtml,Felix Hernandez,/players/h/hernafe02.shtml
145,2019-09-10,home,CIN,W,Dan Altavilla,/players/a/altavda01.shtml,Amir Garrett,/players/g/garream01.shtml
146,2019-09-11,home,CIN,W,Marco Gonzales,/players/g/gonzama02.shtml,Sonny Gray,/players/g/grayso01.shtml
147,2019-09-12,home,CIN,L,Sal Romano,/players/r/romansa01.shtml,Dan Altavilla,/players/a/altavda01.shtml
148,2019-09-13,home,CHW,L,Josh Osich,/players/o/osichjo01.shtml,Yusei Kikuchi,/players/k/kikucyu01.shtml
149,2019-09-14,home,CHW,W,Matt Magill,/players/m/magilma01.shtml,Alex Colome,/players/c/colomal01.shtml
150,2019-09-15,home,CHW,W,Austin Adams,/players/a/adamsau02.shtml,Jose Ruiz,/players/r/ruizjo01.shtml
151,2019-09-17,away,PIT,W,Marco Gonzales,/players/g/gonzama02.shtml,Mitch Keller,/players/k/kellemi03.shtml
152,2019-09-18,away,PIT,W,Tommy Milone,/players/m/milonto01.shtml,Dario Agrazal,/players/a/agrazda01.shtml
153,2019-09-19,away,PIT,W,Brandon Brennan,/players/b/brennbr01.shtml,Clay Holmes,/players/h/holmecl01.shtml
154,2019-09-20,away,BAL,L,Aaron Brooks,/players/b/brookaa01.shtml,Felix Hernandez,/players/h/hernafe02.shtml
155,2019-09-21,away,BAL,W,Dan Altavilla,/players/a/altavda01.shtml,Tanner Scott,/players/s/scottta01.shtml
156,2019-09-22,away,BAL,L,John Means,/players/m/meansjo01.shtml,Marco Gonzales,/players/g/gonzama02.shtml
157,2019-09-24,home,HOU,L,Gerrit Cole,/players/c/colege01.shtml,Tommy Milone,/players/m/milonto01.shtml
158,2019-09-25,home,HOU,L,Zack Greinke,/players/g/greinza01.shtml,Yusei Kikuchi,/players/k/kikucyu01.shtml
159,2019-09-26,home,OAK,L,Sean Manaea,/players/m/manaese01.shtml,Felix Hernandez,/players/h/hernafe02.shtml
160,2019-09-27,home,OAK,W,Art Warren,/players/w/warrear01.shtml,Liam Hendriks,/players/h/hendrli01.shtml
161,2019-09-28,home,OAK,L,Brett Anderson,/players/a/anderbr04.shtml,Marco Gonzales,/players/g/gonzama02.shtml
162,2019-09-29,home,OAK,W,Reggie McClain,/players/m/mcclare01.shtml,Tanner Roark,/players/r/roarkta01.shtml
